,image_name,Good,Usable,Reject
0,1_right.jpeg,0.022170847,0.11217428,0.79801077
1,10001_right.jpeg,0.96616983,0.037622117,0.011712361
2,10004_right.jpeg,0.9372792,0.050975364,0.019321503
3,10008_left.jpeg,0.91439724,0.058733035,0.027757224
4,10016_right.jpeg,0.9578404,0.03661416,0.014955709
5,10026_left.jpeg,0.9344593,0.063236676,0.017127538
6,10026_right.jpeg,0.912679,0.06554804,0.022771938
7,1003_left.jpeg,0.31300443,0.10202917,0.259359
8,10033_left.jpeg,0.963851,0.03686817,0.0124777835
9,10033_right.jpeg,0.9627243,0.038898103,0.012496212
10,10036_left.jpeg,0.0074752513,0.11245701,0.8630713
11,10037_left.jpeg,0.08674737,0.036594484,0.60189
12,1004_right.jpeg,0.37161106,0.053581875,0.2604651
13,10040_left.jpeg,0.013958919,0.29527304,0.72987914
14,10041_left.jpeg,0.96005577,0.042406645,0.012766307
15,1005_right.jpeg,0.0027066343,0.1318762,0.88425004
16,10052_right.jpeg,0.004190203,0.09931771,0.9283414
17,1006_left.jpeg,0.00434737,0.086316876,0.9387273
18,1006_right.jpeg,0.009641171,0.113626845,0.8771667
19,10060_left.jpeg,0.07499956,0.35419196,0.459064
20,10063_left.jpeg,0.004595364,0.08374229,0.9388955
21,10064_left.jpeg,0.80718166,0.036259644,0.06920668
22,10064_right.jpeg,0.755284,0.06556341,0.09241253
23,10068_right.jpeg,0.00673546,0.11997935,0.8978405
24,10070_right.jpeg,0.9457205,0.052299794,0.015884448
25,10072_left.jpeg,0.004874726,0.08996564,0.93225586
26,10075_right.jpeg,0.815772,0.12764135,0.042872846
27,10077_left.jpeg,0.9502673,0.039118975,0.016653448
28,10077_right.jpeg,0.9573986,0.03878757,0.014538831
29,10079_right.jpeg,0.9353418,0.060767286,0.01893109
30,10080_left.jpeg,0.4699833,0.035131685,0.21705657
31,10080_right.jpeg,0.54358125,0.02478633,0.18014243
32,10084_left.jpeg,0.17474574,0.5787506,0.17825758
33,10084_right.jpeg,0.3174844,0.39473027,0.1419243
34,10089_left.jpeg,0.9466649,0.044230044,0.017598782
35,1009_left.jpeg,0.0049022804,0.29905397,0.74334455
36,10093_right.jpeg,0.04323322,0.11389924,0.6934359
37,10098_left.jpeg,0.004704037,0.08110081,0.9406895
38,101_left.jpeg,0.9655884,0.03751207,0.012306018
39,101_right.jpeg,0.9621134,0.041690335,0.012720912
40,10102_left.jpeg,0.01739895,0.25528282,0.67141837
