,image_name,Good,Usable,Reject
0,10009_left.jpeg,0.58597535,0.30596778,0.35808372
1,10009_right.jpeg,0.58670014,0.30459765,0.36042342
2,10014_left.jpeg,0.58780867,0.30599332,0.38066587
3,10014_right.jpeg,0.5778894,0.33399,0.32933602
4,10015_left.jpeg,0.61179286,0.2924694,0.29137334
5,10015_right.jpeg,0.61243486,0.29283917,0.29523382
6,10017_left.jpeg,0.58198833,0.31688765,0.39567405
7,1002_left.jpeg,0.58208376,0.3003668,0.41277254
8,10022_right.jpeg,0.5882866,0.3137279,0.32775122
9,10028_left.jpeg,0.58200514,0.291492,0.32929093
10,10029_left.jpeg,0.58026224,0.32941595,0.31351426
11,10030_left.jpeg,0.6061399,0.2856001,0.3117823
12,10030_right.jpeg,0.6062036,0.2880082,0.3129209
13,10031_left.jpeg,0.61236143,0.29553077,0.27336287
14,10031_right.jpeg,0.61156374,0.29593295,0.27342102
15,10043_left.jpeg,0.5798491,0.30639967,0.42404255
16,10043_right.jpeg,0.5822302,0.30693066,0.41111165
17,10058_left.jpeg,0.5838882,0.28893235,0.36282405
18,10061_left.jpeg,0.60676074,0.28341135,0.31715548
19,10061_right.jpeg,0.60323256,0.2838676,0.32180116
20,10069_right.jpeg,0.6030773,0.2846723,0.32696718
21,1008_left.jpeg,0.60418564,0.28347087,0.3186697
22,10085_left.jpeg,0.58543354,0.30169395,0.36351392
23,10085_right.jpeg,0.5852959,0.30117202,0.3665826
24,10095_left.jpeg,0.589956,0.30041757,0.34104043
25,10100_left.jpeg,0.5830233,0.29601392,0.3061313
26,10100_right.jpeg,0.57921183,0.2943861,0.31063908
27,10112_left.jpeg,0.59670496,0.28170767,0.33528367
28,10116_left.jpeg,0.60232645,0.28243664,0.3135091
29,10116_right.jpeg,0.6036026,0.28199127,0.3137338
30,10124_left.jpeg,0.5785027,0.31770432,0.44867638
31,10124_right.jpeg,0.5791231,0.3139717,0.44511968
32,10125_left.jpeg,0.58089393,0.30218157,0.39739534
33,10125_right.jpeg,0.5861142,0.29801115,0.37603945
34,10129_left.jpeg,0.59221405,0.35602674,0.37117773
35,10130_left.jpeg,0.6103923,0.30075958,0.28374174
36,10131_left.jpeg,0.5869135,0.29537734,0.364029
37,10131_right.jpeg,0.5916896,0.28579858,0.33962533
38,10134_left.jpeg,0.55917716,0.34631488,0.31360805
39,10141_left.jpeg,0.5989799,0.29789096,0.323735
40,10147_right.jpeg,0.58209956,0.31956732,0.33793247
41,10150_left.jpeg,0.60230935,0.29581788,0.3241492
42,10150_right.jpeg,0.6021837,0.29086974,0.32477698
43,10159_left.jpeg,0.60312146,0.29319343,0.3253675
44,10159_right.jpeg,0.60276526,0.29253894,0.32221988
45,10160_left.jpeg,0.60526896,0.29840493,0.31315288
46,10160_right.jpeg,0.606321,0.29788616,0.3105604
47,10161_right.jpeg,0.608706,0.29906476,0.27691907
48,10166_right.jpeg,0.59963316,0.30503622,0.29754347
49,10169_left.jpeg,0.5726265,0.3303907,0.39696905
50,10177_left.jpeg,0.59413886,0.29733434,0.3414394
51,10177_right.jpeg,0.59378713,0.2998918,0.34893122
52,10181_right.jpeg,0.58216554,0.32955855,0.34495154
53,10182_left.jpeg,0.60380715,0.30089465,0.30499178
54,10182_right.jpeg,0.603538,0.29694906,0.30441332
55,10183_left.jpeg,0.6064035,0.30058888,0.27927947
56,10183_right.jpeg,0.6073638,0.2988857,0.27650094
57,10190_left.jpeg,0.6056703,0.28637263,0.29811752
58,10190_right.jpeg,0.6055249,0.28505912,0.29867098
59,10199_left.jpeg,0.5785825,0.2997473,0.31115124
60,102_left.jpeg,0.5953472,0.31078526,0.42792803
61,1020_left.jpeg,0.59874725,0.29564133,0.332278
62,1020_right.jpeg,0.5998697,0.29509765,0.33013633
63,10206_left.jpeg,0.6001965,0.2811539,0.32413086
64,10206_right.jpeg,0.5986148,0.28208283,0.3190904
65,1021_left.jpeg,0.60108227,0.2865515,0.30590257
66,1021_right.jpeg,0.6006815,0.2854144,0.306861
67,10210_left.jpeg,0.6070012,0.28397015,0.311955
68,10210_right.jpeg,0.6090535,0.28790066,0.304407
69,10212_right.jpeg,0.58276796,0.29123694,0.32261595
70,10218_left.jpeg,0.5814985,0.3061722,0.4382421
71,10218_right.jpeg,0.5858864,0.30056444,0.42884088
72,10223_left.jpeg,0.60725117,0.29374066,0.30995506
73,10223_right.jpeg,0.60477537,0.2945416,0.3125011
74,10226_right.jpeg,0.60373926,0.2862213,0.3229245
75,10230_left.jpeg,0.5960709,0.2801537,0.33341256
76,10230_right.jpeg,0.5973935,0.280727,0.33133864
77,10234_left.jpeg,0.60179025,0.28314424,0.3276727
78,10234_right.jpeg,0.58494234,0.28891733,0.35743344
79,10239_right.jpeg,0.59647745,0.30160978,0.32170564
80,10241_right.jpeg,0.6015579,0.29501125,0.32403266
81,10243_right.jpeg,0.59292597,0.2979299,0.3231633
82,10244_right.jpeg,0.5875205,0.32235095,0.31539887
83,10255_right.jpeg,0.5870461,0.37307358,0.3640535
84,10257_left.jpeg,0.60517555,0.29977396,0.27475846
85,10257_right.jpeg,0.61100817,0.2968476,0.27303275
86,10276_left.jpeg,0.60212475,0.2837714,0.31963986
87,10276_right.jpeg,0.6025456,0.2860336,0.31979448
88,10279_left.jpeg,0.58139324,0.29683736,0.37953252
89,10284_left.jpeg,0.58504355,0.29556045,0.30722913
90,10284_right.jpeg,0.58744144,0.298519,0.3094614
91,10288_left.jpeg,0.5948714,0.29359964,0.35217187
92,1029_left.jpeg,0.6010679,0.28343076,0.3260675
93,10295_left.jpeg,0.58327246,0.29908833,0.35301632
94,10297_right.jpeg,0.60912275,0.29328236,0.29692987
95,10310_left.jpeg,0.57347,0.31111056,0.38165453
96,10312_left.jpeg,0.60528225,0.2915373,0.31617585
97,10312_right.jpeg,0.6075154,0.2932518,0.3131327
98,10319_left.jpeg,0.5814749,0.3285896,0.37338743
99,10319_right.jpeg,0.57935584,0.3127217,0.38068
100,1032_left.jpeg,0.603064,0.28346086,0.3268298
101,1032_right.jpeg,0.60399556,0.28427464,0.3251453
102,10321_right.jpeg,0.57577497,0.34235132,0.32951882
103,10325_left.jpeg,0.60848904,0.28717306,0.29735973
104,10325_right.jpeg,0.60576946,0.28325805,0.31906623
105,10328_left.jpeg,0.5976671,0.28625122,0.33300403
106,10333_left.jpeg,0.5953469,0.28275922,0.3419122
107,10333_right.jpeg,0.61054474,0.29490662,0.29025948
108,10334_left.jpeg,0.5586532,0.33778456,0.3813785
109,10337_left.jpeg,0.60012287,0.2943262,0.32806945
110,10337_right.jpeg,0.6024784,0.28974038,0.32467484
111,1034_left.jpeg,0.60545194,0.2971295,0.31356123
112,1034_right.jpeg,0.60573786,0.29827774,0.3110019
113,10340_left.jpeg,0.60011107,0.28178594,0.32910675
114,10340_right.jpeg,0.6027959,0.29693863,0.3094275
115,10343_left.jpeg,0.57876515,0.31795397,0.37818146
116,1035_left.jpeg,0.6034493,0.2948705,0.32193276
117,1035_right.jpeg,0.59763694,0.31774792,0.29565966
118,10353_right.jpeg,0.5950185,0.29614788,0.34858623
119,1036_left.jpeg,0.5899209,0.3101944,0.34761885
120,1036_right.jpeg,0.586778,0.3099758,0.34945464
121,10368_right.jpeg,0.6056451,0.29299352,0.3232679
122,10369_left.jpeg,0.5916869,0.29901934,0.3516624
123,10369_right.jpeg,0.59235644,0.2978824,0.34560496
124,10384_right.jpeg,0.58978224,0.28794524,0.35594824
125,10388_left.jpeg,0.6026569,0.28646117,0.32730654
126,10389_left.jpeg,0.5848832,0.3196766,0.3200799
127,10389_right.jpeg,0.57821757,0.3265993,0.32242784
128,10391_left.jpeg,0.58729553,0.30334622,0.36813292
129,10391_right.jpeg,0.5952385,0.30691484,0.33298022
130,1040_right.jpeg,0.6030604,0.28872183,0.32606924
131,10400_left.jpeg,0.6028335,0.2940271,0.32843813
132,10400_right.jpeg,0.60300696,0.2940606,0.32552797
133,10401_left.jpeg,0.6005617,0.2891956,0.32028323
134,10407_right.jpeg,0.603992,0.29424006,0.3246459
135,10408_left.jpeg,0.57829124,0.2922481,0.3215787
136,10409_left.jpeg,0.57279944,0.3388337,0.31719846
137,10421_left.jpeg,0.60468906,0.2935523,0.32692036
138,10421_right.jpeg,0.6031263,0.29436332,0.32288155
139,10427_left.jpeg,0.5878553,0.29453093,0.3729513
140,10427_right.jpeg,0.6053087,0.29681,0.295608
141,10429_right.jpeg,0.5817191,0.32428676,0.32427916
142,10437_left.jpeg,0.58704746,0.30047268,0.36124334
143,10437_right.jpeg,0.58471143,0.30707684,0.35389888
144,10440_left.jpeg,0.5495755,0.34652382,0.31932986
145,10444_left.jpeg,0.5804633,0.33478144,0.34648964
146,10448_right.jpeg,0.6002689,0.29100406,0.30717435
147,10452_left.jpeg,0.60395527,0.29226997,0.32702765
148,10452_right.jpeg,0.6020461,0.29409227,0.32484284
149,10454_left.jpeg,0.6097775,0.30057886,0.27522224
150,10457_left.jpeg,0.59609616,0.3005829,0.3359245
151,10457_right.jpeg,0.6031269,0.29490244,0.32372242
152,10464_left.jpeg,0.5639369,0.3071057,0.33201206
153,10468_left.jpeg,0.6045913,0.29814142,0.31344745
154,10468_right.jpeg,0.60477996,0.2986752,0.31407204
155,10481_left.jpeg,0.60553014,0.28435785,0.3204353
156,10489_left.jpeg,0.58718973,0.29801238,0.36553702
157,1050_left.jpeg,0.6099462,0.29632372,0.28491086
158,10501_left.jpeg,0.5948719,0.30058366,0.34903324
159,10501_right.jpeg,0.5938,0.3020893,0.3429125
160,10502_right.jpeg,0.5918985,0.3016673,0.33991155
161,10503_left.jpeg,0.5880169,0.2993658,0.3208812
162,1051_left.jpeg,0.57729095,0.3513984,0.4197727
163,1051_right.jpeg,0.58220774,0.31979093,0.44751865
164,10511_left.jpeg,0.5898779,0.32205158,0.30153972
165,10511_right.jpeg,0.60089666,0.29066613,0.32273954
166,1052_left.jpeg,0.5946913,0.28896904,0.3606188
167,10523_left.jpeg,0.6053145,0.28504306,0.32089087
168,10523_right.jpeg,0.6055437,0.2884407,0.31220922
169,10534_left.jpeg,0.5981044,0.28985325,0.3384205
170,10541_left.jpeg,0.58273953,0.32822448,0.33029354
171,10548_right.jpeg,0.59720707,0.30467257,0.31390834
172,1055_left.jpeg,0.6000933,0.28560498,0.32005852
173,1055_right.jpeg,0.6009071,0.28749067,0.31978375
174,10553_left.jpeg,0.60237956,0.28891867,0.32497332
175,10553_right.jpeg,0.5921469,0.28235143,0.33633998
176,10558_left.jpeg,0.5987245,0.28272772,0.3292628
177,10558_right.jpeg,0.5989206,0.283881,0.32354808
178,10560_left.jpeg,0.6006566,0.28888175,0.31807324
179,10560_right.jpeg,0.60150373,0.28473273,0.31780538
180,10562_left.jpeg,0.59093946,0.30715021,0.33868575
181,10562_right.jpeg,0.5918837,0.29942372,0.35205638
182,10563_right.jpeg,0.5911484,0.30967003,0.3299231
183,10567_left.jpeg,0.5527099,0.34350023,0.3162717
184,10568_left.jpeg,0.5807833,0.31085685,0.4353216
185,10569_left.jpeg,0.5809814,0.31055325,0.43925732
186,10585_left.jpeg,0.60047656,0.29633144,0.32626563
187,10585_right.jpeg,0.59947723,0.29626322,0.32519618
188,10592_right.jpeg,0.57340294,0.3538379,0.33319628
189,10594_right.jpeg,0.5705705,0.30494106,0.30604437
190,10605_right.jpeg,0.583056,0.29815307,0.38217464
191,10606_left.jpeg,0.60519946,0.29073262,0.3125174
192,10606_right.jpeg,0.6091102,0.29035306,0.30488747
193,1061_right.jpeg,0.5532295,0.34966213,0.31965366
194,10610_right.jpeg,0.5882733,0.3092043,0.33772424
195,10612_right.jpeg,0.582238,0.30099297,0.35954475
196,10614_right.jpeg,0.5926476,0.3041434,0.35351852
197,10616_right.jpeg,0.60462207,0.28376773,0.31427744
198,10623_left.jpeg,0.5884795,0.31684855,0.38207534
199,10634_left.jpeg,0.58105934,0.30459744,0.4200035
200,10636_left.jpeg,0.6044212,0.2937741,0.31750518
201,10636_right.jpeg,0.6029493,0.30477485,0.30570698
202,10640_left.jpeg,0.5872259,0.3101451,0.43737355
203,10640_right.jpeg,0.57787156,0.31820115,0.38172224
204,10643_left.jpeg,0.5988692,0.28330374,0.32486966
205,10644_left.jpeg,0.60621274,0.30493155,0.28482306
206,10645_left.jpeg,0.5677656,0.35188916,0.33546492
207,10647_left.jpeg,0.5753021,0.31445813,0.3164382
208,10647_right.jpeg,0.59451216,0.3007966,0.33826488
209,10650_right.jpeg,0.60029614,0.29254577,0.29680267
210,10657_left.jpeg,0.59385014,0.30426958,0.34818015
211,10657_right.jpeg,0.5943675,0.30205083,0.34712437
212,10658_right.jpeg,0.600791,0.28706032,0.3322419
213,10660_left.jpeg,0.60964024,0.29140207,0.29118586
214,10660_right.jpeg,0.61103165,0.29194948,0.29760173
215,10672_left.jpeg,0.6068327,0.3077837,0.3042881
216,10672_right.jpeg,0.6099199,0.30203807,0.2953962
217,10675_left.jpeg,0.5851276,0.29908302,0.31310847
218,10694_left.jpeg,0.5676006,0.3030849,0.37690195
219,10694_right.jpeg,0.56525034,0.30095443,0.3736741
220,10698_right.jpeg,0.60473984,0.29085,0.30304068
221,10710_left.jpeg,0.6126667,0.29591054,0.27388754
222,10710_right.jpeg,0.6148909,0.29399776,0.27902767
223,10722_left.jpeg,0.57767206,0.33234766,0.32033676
224,10727_left.jpeg,0.6054306,0.29438952,0.3181583
225,10727_right.jpeg,0.60537606,0.29392403,0.3185151
226,10729_left.jpeg,0.5975467,0.29851303,0.33874583
227,1073_left.jpeg,0.58096975,0.30720788,0.4278266
228,10732_left.jpeg,0.6001963,0.28183985,0.33530754
229,10734_left.jpeg,0.5954992,0.2899626,0.31645375
230,10734_right.jpeg,0.59730667,0.286797,0.32224143
231,10743_left.jpeg,0.5954141,0.29361776,0.33574086
232,10743_right.jpeg,0.59643775,0.29174298,0.33736724
233,10745_right.jpeg,0.571285,0.33402646,0.30936858
234,10751_left.jpeg,0.5966616,0.30204183,0.31204695
235,10752_right.jpeg,0.593294,0.3140211,0.2962822
236,10758_left.jpeg,0.60489774,0.28359225,0.31649262
237,10758_right.jpeg,0.6097033,0.30013448,0.2785144
238,1076_left.jpeg,0.58918744,0.30214456,0.35865077
239,10771_right.jpeg,0.60018307,0.29527405,0.32396582
240,10781_left.jpeg,0.6051096,0.2824243,0.3140892
241,10781_right.jpeg,0.60687697,0.2839449,0.31218415
242,10782_left.jpeg,0.5808903,0.30850443,0.43306354
243,10790_left.jpeg,0.6037855,0.29063058,0.31965765
244,10790_right.jpeg,0.6047827,0.2900182,0.3194142
245,10794_right.jpeg,0.5760997,0.3359052,0.33650956
246,10810_left.jpeg,0.5843369,0.30578586,0.36904395
247,10811_left.jpeg,0.5802215,0.2903352,0.38615283
248,10814_left.jpeg,0.60718805,0.28736064,0.31337786
249,10814_right.jpeg,0.6097791,0.29600805,0.2963938
250,10831_right.jpeg,0.5751323,0.3307866,0.34212932
